bus,p_nom,carrier,entry,exit,efficiency,start_up_cost,ramp_limit_up,ramp_limit_down,p_min_pu,min_up_time,min_down_time,var_om,p_nom_max,p_nom_min,invest_status
FR00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR03,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR03,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR03,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR03,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR03,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR03,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR03,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR03,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
GR03,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR03,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR03,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR03,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR03,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR03,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR03,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
GR03,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HR00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HR00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HR00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HR00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HR00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HR00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HR00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HR00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HR00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HR00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HR00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HR00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HR00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HR00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HR00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HR00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HU00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HU00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HU00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HU00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HU00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HU00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HU00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HU00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
HU00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HU00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HU00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HU00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HU00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HU00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HU00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
HU00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
IE00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
IE00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
IE00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
IE00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
IE00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
IE00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
IE00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
IE00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
IE00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
IE00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
IE00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
IE00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
IE00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
IE00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
IE00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
IE00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCA,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCA,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCA,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCA,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCA,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCA,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCA,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCA,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCA,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCA,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCA,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCA,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCA,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCA,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCA,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCA,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCN,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCN,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCN,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCN,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCN,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCN,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCN,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCN,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCN,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCN,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCN,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCN,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCN,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCN,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCN,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCN,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCS,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCS,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCS,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCS,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCS,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCS,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCS,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCS,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITCS,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCS,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCS,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCS,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCS,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCS,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCS,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITCS,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITN1,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITN1,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITN1,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITN1,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITN1,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITN1,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITN1,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITN1,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITN1,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITN1,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITN1,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITN1,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITN1,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITN1,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITN1,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITN1,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITS1,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITS1,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITS1,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITS1,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITS1,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITS1,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITS1,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITS1,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITS1,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITS1,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITS1,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITS1,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITS1,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITS1,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITS1,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITS1,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSA,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSA,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSA,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSA,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSA,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSA,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSA,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSA,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSA,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSA,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSA,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSA,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSA,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSA,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSA,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSA,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSI,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSI,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSI,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSI,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSI,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSI,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSI,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSI,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
ITSI,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSI,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSI,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSI,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSI,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSI,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSI,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
ITSI,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
LT00,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LT00,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LT00,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LT00,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LT00,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LT00,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LT00,0.01,OCGT,2034,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LT00,0.01,OCGT,2035,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LT00,0.01,CCGT,2028,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
LT00,0.01,CCGT,2029,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
LT00,0.01,CCGT,2030,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
LT00,0.01,CCGT,2031,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
LT00,0.01,CCGT,2032,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
LT00,0.01,CCGT,2033,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
LT00,0.01,CCGT,2034,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
LT00,0.01,CCGT,2035,inf,0.6,25.06,2.4,3.0,0.4,2.0,2.0,1.6,inf,0.01,new
LUG1,0.01,OCGT,2028,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LUG1,0.01,OCGT,2029,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LUG1,0.01,OCGT,2030,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LUG1,0.01,OCGT,2031,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LUG1,0.01,OCGT,2032,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
LUG1,0.01,OCGT,2033,inf,0.42,20.36,7.199999999999999,7.199999999999999,0.4,1.0,1.0,1.6,inf,0.01,new
